image_path,mask_path,training_stage
training_input_original/ISIC_0014099.jpg,training_output_mask/ISIC_0014099_segmentation.png,Training
training_input_original/ISIC_0014103.jpg,training_output_mask/ISIC_0014103_segmentation.png,Training
training_input_original/ISIC_0014108.jpg,training_output_mask/ISIC_0014108_segmentation.png,Training
training_input_original/ISIC_0014110.jpg,training_output_mask/ISIC_0014110_segmentation.png,Training
training_input_original/ISIC_0014114.jpg,training_output_mask/ISIC_0014114_segmentation.png,Training
training_input_original/ISIC_0014117.jpg,training_output_mask/ISIC_0014117_segmentation.png,Training
training_input_original/ISIC_0014127.jpg,training_output_mask/ISIC_0014127_segmentation.png,Training
training_input_original/ISIC_0014129.jpg,training_output_mask/ISIC_0014129_segmentation.png,Training
training_input_original/ISIC_0014131.jpg,training_output_mask/ISIC_0014131_segmentation.png,Training
training_input_original/ISIC_0014132.jpg,training_output_mask/ISIC_0014132_segmentation.png,Training
training_input_original/ISIC_0014133.jpg,training_output_mask/ISIC_0014133_segmentation.png,Training
training_input_original/ISIC_0014136.jpg,training_output_mask/ISIC_0014136_segmentation.png,Training
training_input_original/ISIC_0014139.jpg,training_output_mask/ISIC_0014139_segmentation.png,Training
training_input_original/ISIC_0014144.jpg,training_output_mask/ISIC_0014144_segmentation.png,Training
training_input_original/ISIC_0013411.jpg,training_output_mask/ISIC_0013411_segmentation.png,Training
training_input_original/ISIC_0013455.jpg,training_output_mask/ISIC_0013455_segmentation.png,Training
training_input_original/ISIC_0013493.jpg,training_output_mask/ISIC_0013493_segmentation.png,Training
training_input_original/ISIC_0013549.jpg,training_output_mask/ISIC_0013549_segmentation.png,Training
training_input_original/ISIC_0013581.jpg,training_output_mask/ISIC_0013581_segmentation.png,Training
training_input_original/ISIC_0013618.jpg,training_output_mask/ISIC_0013618_segmentation.png,Training
training_input_original/ISIC_0013671.jpg,training_output_mask/ISIC_0013671_segmentation.png,Training
training_input_original/ISIC_0013708.jpg,training_output_mask/ISIC_0013708_segmentation.png,Training
training_input_original/ISIC_0013765.jpg,training_output_mask/ISIC_0013765_segmentation.png,Training
training_input_original/ISIC_0013799.jpg,training_output_mask/ISIC_0013799_segmentation.png,Training
training_input_original/ISIC_0013830.jpg,training_output_mask/ISIC_0013830_segmentation.png,Training
training_input_original/ISIC_0013874.jpg,training_output_mask/ISIC_0013874_segmentation.png,Training
training_input_original/ISIC_0013935.jpg,training_output_mask/ISIC_0013935_segmentation.png,Training
training_input_original/ISIC_0013981.jpg,training_output_mask/ISIC_0013981_segmentation.png,Training
training_input_original/ISIC_0014032.jpg,training_output_mask/ISIC_0014032_segmentation.png,Training
training_input_original/ISIC_0014150.jpg,training_output_mask/ISIC_0014150_segmentation.png,Training
training_input_original/ISIC_0014151.jpg,training_output_mask/ISIC_0014151_segmentation.png,Training
training_input_original/ISIC_0014156.jpg,training_output_mask/ISIC_0014156_segmentation.png,Training
training_input_original/ISIC_0014157.jpg,training_output_mask/ISIC_0014157_segmentation.png,Training
training_input_original/ISIC_0014158.jpg,training_output_mask/ISIC_0014158_segmentation.png,Training
training_input_original/ISIC_0014160.jpg,training_output_mask/ISIC_0014160_segmentation.png,Training
training_input_original/ISIC_0014162.jpg,training_output_mask/ISIC_0014162_segmentation.png,Training
training_input_original/ISIC_0014163.jpg,training_output_mask/ISIC_0014163_segmentation.png,Training
training_input_original/ISIC_0014164.jpg,training_output_mask/ISIC_0014164_segmentation.png,Training
training_input_original/ISIC_0014166.jpg,training_output_mask/ISIC_0014166_segmentation.png,Training
training_input_original/ISIC_0014169.jpg,training_output_mask/ISIC_0014169_segmentation.png,Training
training_input_original/ISIC_0014171.jpg,training_output_mask/ISIC_0014171_segmentation.png,Training
training_input_original/ISIC_0014173.jpg,training_output_mask/ISIC_0014173_segmentation.png,Training
training_input_original/ISIC_0014174.jpg,training_output_mask/ISIC_0014174_segmentation.png,Training
training_input_original/ISIC_0014178.jpg,training_output_mask/ISIC_0014178_segmentation.png,Training
training_input_original/ISIC_0014181.jpg,training_output_mask/ISIC_0014181_segmentation.png,Training
training_input_original/ISIC_0014185.jpg,training_output_mask/ISIC_0014185_segmentation.png,Training
training_input_original/ISIC_0014186.jpg,training_output_mask/ISIC_0014186_segmentation.png,Training
training_input_original/ISIC_0014187.jpg,training_output_mask/ISIC_0014187_segmentation.png,Training
training_input_original/ISIC_0014189.jpg,training_output_mask/ISIC_0014189_segmentation.png,Training
training_input_original/ISIC_0014190.jpg,training_output_mask/ISIC_0014190_segmentation.png,Training
training_input_original/ISIC_0014195.jpg,training_output_mask/ISIC_0014195_segmentation.png,Training
training_input_original/ISIC_0014197.jpg,training_output_mask/ISIC_0014197_segmentation.png,Training
training_input_original/ISIC_0014211.jpg,training_output_mask/ISIC_0014211_segmentation.png,Training
training_input_original/ISIC_0014217.jpg,training_output_mask/ISIC_0014217_segmentation.png,Training
training_input_original/ISIC_0014219.jpg,training_output_mask/ISIC_0014219_segmentation.png,Training
training_input_original/ISIC_0014221.jpg,training_output_mask/ISIC_0014221_segmentation.png,Training
training_input_original/ISIC_0014222.jpg,training_output_mask/ISIC_0014222_segmentation.png,Training
training_input_original/ISIC_0014225.jpg,training_output_mask/ISIC_0014225_segmentation.png,Training
training_input_original/ISIC_0014229.jpg,training_output_mask/ISIC_0014229_segmentation.png,Training
training_input_original/ISIC_0014233.jpg,training_output_mask/ISIC_0014233_segmentation.png,Training
training_input_original/ISIC_0014238.jpg,training_output_mask/ISIC_0014238_segmentation.png,Training
training_input_original/ISIC_0014249.jpg,training_output_mask/ISIC_0014249_segmentation.png,Training
training_input_original/ISIC_0014253.jpg,training_output_mask/ISIC_0014253_segmentation.png,Training
training_input_original/ISIC_0014255.jpg,training_output_mask/ISIC_0014255_segmentation.png,Training
training_input_original/ISIC_0014263.jpg,training_output_mask/ISIC_0014263_segmentation.png,Training
training_input_original/ISIC_0014270.jpg,training_output_mask/ISIC_0014270_segmentation.png,Training
training_input_original/ISIC_0014273.jpg,training_output_mask/ISIC_0014273_segmentation.png,Training
training_input_original/ISIC_0014274.jpg,training_output_mask/ISIC_0014274_segmentation.png,Training
training_input_original/ISIC_0014284.jpg,training_output_mask/ISIC_0014284_segmentation.png,Training
training_input_original/ISIC_0014286.jpg,training_output_mask/ISIC_0014286_segmentation.png,Training
training_input_original/ISIC_0014288.jpg,training_output_mask/ISIC_0014288_segmentation.png,Training
training_input_original/ISIC_0014289.jpg,training_output_mask/ISIC_0014289_segmentation.png,Training
training_input_original/ISIC_0014290.jpg,training_output_mask/ISIC_0014290_segmentation.png,Training
training_input_original/ISIC_0014291.jpg,training_output_mask/ISIC_0014291_segmentation.png,Training
training_input_original/ISIC_0014299.jpg,training_output_mask/ISIC_0014299_segmentation.png,Training
training_input_original/ISIC_0014302.jpg,training_output_mask/ISIC_0014302_segmentation.png,Training
training_input_original/ISIC_0014308.jpg,training_output_mask/ISIC_0014308_segmentation.png,Training
training_input_original/ISIC_0014316.jpg,training_output_mask/ISIC_0014316_segmentation.png,Training
training_input_original/ISIC_0014317.jpg,training_output_mask/ISIC_0014317_segmentation.png,Training
training_input_original/ISIC_0014324.jpg,training_output_mask/ISIC_0014324_segmentation.png,Training
training_input_original/ISIC_0014325.jpg,training_output_mask/ISIC_0014325_segmentation.png,Training
training_input_original/ISIC_0014327.jpg,training_output_mask/ISIC_0014327_segmentation.png,Training
training_input_original/ISIC_0014328.jpg,training_output_mask/ISIC_0014328_segmentation.png,Training
training_input_original/ISIC_0014331.jpg,training_output_mask/ISIC_0014331_segmentation.png,Training
training_input_original/ISIC_0014336.jpg,training_output_mask/ISIC_0014336_segmentation.png,Training
training_input_original/ISIC_0014337.jpg,training_output_mask/ISIC_0014337_segmentation.png,Training
training_input_original/ISIC_0014346.jpg,training_output_mask/ISIC_0014346_segmentation.png,Training
training_input_original/ISIC_0014347.jpg,training_output_mask/ISIC_0014347_segmentation.png,Training
training_input_original/ISIC_0014349.jpg,training_output_mask/ISIC_0014349_segmentation.png,Training
training_input_original/ISIC_0014353.jpg,training_output_mask/ISIC_0014353_segmentation.png,Training
training_input_original/ISIC_0014357.jpg,training_output_mask/ISIC_0014357_segmentation.png,Training
training_input_original/ISIC_0014360.jpg,training_output_mask/ISIC_0014360_segmentation.png,Training
training_input_original/ISIC_0014361.jpg,training_output_mask/ISIC_0014361_segmentation.png,Training
training_input_original/ISIC_0014366.jpg,training_output_mask/ISIC_0014366_segmentation.png,Training
training_input_original/ISIC_0014372.jpg,training_output_mask/ISIC_0014372_segmentation.png,Training
training_input_original/ISIC_0014382.jpg,training_output_mask/ISIC_0014382_segmentation.png,Training
training_input_original/ISIC_0014385.jpg,training_output_mask/ISIC_0014385_segmentation.png,Training
training_input_original/ISIC_0014386.jpg,training_output_mask/ISIC_0014386_segmentation.png,Training
training_input_original/ISIC_0014392.jpg,training_output_mask/ISIC_0014392_segmentation.png,Training
training_input_original/ISIC_0014393.jpg,training_output_mask/ISIC_0014393_segmentation.png,Training
training_input_original/ISIC_0014394.jpg,training_output_mask/ISIC_0014394_segmentation.png,Training
training_input_original/ISIC_0014395.jpg,training_output_mask/ISIC_0014395_segmentation.png,Training
training_input_original/ISIC_0014397.jpg,training_output_mask/ISIC_0014397_segmentation.png,Training
training_input_original/ISIC_0014410.jpg,training_output_mask/ISIC_0014410_segmentation.png,Training
training_input_original/ISIC_0014419.jpg,training_output_mask/ISIC_0014419_segmentation.png,Training
training_input_original/ISIC_0014422.jpg,training_output_mask/ISIC_0014422_segmentation.png,Training
training_input_original/ISIC_0014423.jpg,training_output_mask/ISIC_0014423_segmentation.png,Training
training_input_original/ISIC_0014428.jpg,training_output_mask/ISIC_0014428_segmentation.png,Training
training_input_original/ISIC_0014430.jpg,training_output_mask/ISIC_0014430_segmentation.png,Training
training_input_original/ISIC_0014433.jpg,training_output_mask/ISIC_0014433_segmentation.png,Training
training_input_original/ISIC_0014434.jpg,training_output_mask/ISIC_0014434_segmentation.png,Training
training_input_original/ISIC_0014438.jpg,training_output_mask/ISIC_0014438_segmentation.png,Training
training_input_original/ISIC_0014440.jpg,training_output_mask/ISIC_0014440_segmentation.png,Training
training_input_original/ISIC_0014441.jpg,training_output_mask/ISIC_0014441_segmentation.png,Training
training_input_original/ISIC_0014453.jpg,training_output_mask/ISIC_0014453_segmentation.png,Training
training_input_original/ISIC_0014454.jpg,training_output_mask/ISIC_0014454_segmentation.png,Training
training_input_original/ISIC_0014457.jpg,training_output_mask/ISIC_0014457_segmentation.png,Training
training_input_original/ISIC_0014458.jpg,training_output_mask/ISIC_0014458_segmentation.png,Training
training_input_original/ISIC_0014469.jpg,training_output_mask/ISIC_0014469_segmentation.png,Training
training_input_original/ISIC_0014470.jpg,training_output_mask/ISIC_0014470_segmentation.png,Training
training_input_original/ISIC_0014473.jpg,training_output_mask/ISIC_0014473_segmentation.png,Training
training_input_original/ISIC_0014475.jpg,training_output_mask/ISIC_0014475_segmentation.png,Training
training_input_original/ISIC_0014476.jpg,training_output_mask/ISIC_0014476_segmentation.png,Training
training_input_original/ISIC_0014478.jpg,training_output_mask/ISIC_0014478_segmentation.png,Training
training_input_original/ISIC_0014480.jpg,training_output_mask/ISIC_0014480_segmentation.png,Training
training_input_original/ISIC_0014489.jpg,training_output_mask/ISIC_0014489_segmentation.png,Training
training_input_original/ISIC_0014490.jpg,training_output_mask/ISIC_0014490_segmentation.png,Training
training_input_original/ISIC_0014498.jpg,training_output_mask/ISIC_0014498_segmentation.png,Training
training_input_original/ISIC_0014500.jpg,training_output_mask/ISIC_0014500_segmentation.png,Training
training_input_original/ISIC_0014501.jpg,training_output_mask/ISIC_0014501_segmentation.png,Training
training_input_original/ISIC_0014502.jpg,training_output_mask/ISIC_0014502_segmentation.png,Training
training_input_original/ISIC_0014503.jpg,training_output_mask/ISIC_0014503_segmentation.png,Training
training_input_original/ISIC_0014506.jpg,training_output_mask/ISIC_0014506_segmentation.png,Training
training_input_original/ISIC_0014507.jpg,training_output_mask/ISIC_0014507_segmentation.png,Training
training_input_original/ISIC_0014511.jpg,training_output_mask/ISIC_0014511_segmentation.png,Training
training_input_original/ISIC_0014513.jpg,training_output_mask/ISIC_0014513_segmentation.png,Training
training_input_original/ISIC_0014518.jpg,training_output_mask/ISIC_0014518_segmentation.png,Training
training_input_original/ISIC_0014522.jpg,training_output_mask/ISIC_0014522_segmentation.png,Training
training_input_original/ISIC_0014525.jpg,training_output_mask/ISIC_0014525_segmentation.png,Training
training_input_original/ISIC_0014526.jpg,training_output_mask/ISIC_0014526_segmentation.png,Training
training_input_original/ISIC_0014527.jpg,training_output_mask/ISIC_0014527_segmentation.png,Training
training_input_original/ISIC_0014535.jpg,training_output_mask/ISIC_0014535_segmentation.png,Training
training_input_original/ISIC_0014537.jpg,training_output_mask/ISIC_0014537_segmentation.png,Training
training_input_original/ISIC_0014541.jpg,training_output_mask/ISIC_0014541_segmentation.png,Training
training_input_original/ISIC_0014542.jpg,training_output_mask/ISIC_0014542_segmentation.png,Training
training_input_original/ISIC_0014543.jpg,training_output_mask/ISIC_0014543_segmentation.png,Training
training_input_original/ISIC_0014545.jpg,training_output_mask/ISIC_0014545_segmentation.png,Training
training_input_original/ISIC_0014546.jpg,training_output_mask/ISIC_0014546_segmentation.png,Training
training_input_original/ISIC_0014547.jpg,training_output_mask/ISIC_0014547_segmentation.png,Training
training_input_original/ISIC_0014548.jpg,training_output_mask/ISIC_0014548_segmentation.png,Training
training_input_original/ISIC_0014554.jpg,training_output_mask/ISIC_0014554_segmentation.png,Training
training_input_original/ISIC_0014558.jpg,training_output_mask/ISIC_0014558_segmentation.png,Training
training_input_original/ISIC_0014559.jpg,training_output_mask/ISIC_0014559_segmentation.png,Training
training_input_original/ISIC_0014567.jpg,training_output_mask/ISIC_0014567_segmentation.png,Training
training_input_original/ISIC_0014572.jpg,training_output_mask/ISIC_0014572_segmentation.png,Training
training_input_original/ISIC_0014573.jpg,training_output_mask/ISIC_0014573_segmentation.png,Training
training_input_original/ISIC_0014574.jpg,training_output_mask/ISIC_0014574_segmentation.png,Training
training_input_original/ISIC_0014577.jpg,training_output_mask/ISIC_0014577_segmentation.png,Training
training_input_original/ISIC_0014580.jpg,training_output_mask/ISIC_0014580_segmentation.png,Training
training_input_original/ISIC_0014581.jpg,training_output_mask/ISIC_0014581_segmentation.png,Training
training_input_original/ISIC_0014583.jpg,training_output_mask/ISIC_0014583_segmentation.png,Training
training_input_original/ISIC_0014585.jpg,training_output_mask/ISIC_0014585_segmentation.png,Training
training_input_original/ISIC_0014586.jpg,training_output_mask/ISIC_0014586_segmentation.png,Training
training_input_original/ISIC_0014587.jpg,training_output_mask/ISIC_0014587_segmentation.png,Training
training_input_original/ISIC_0014596.jpg,training_output_mask/ISIC_0014596_segmentation.png,Training
training_input_original/ISIC_0014599.jpg,training_output_mask/ISIC_0014599_segmentation.png,Training
training_input_original/ISIC_0014600.jpg,training_output_mask/ISIC_0014600_segmentation.png,Training
training_input_original/ISIC_0014601.jpg,training_output_mask/ISIC_0014601_segmentation.png,Training
training_input_original/ISIC_0014603.jpg,training_output_mask/ISIC_0014603_segmentation.png,Training
training_input_original/ISIC_0014605.jpg,training_output_mask/ISIC_0014605_segmentation.png,Training
training_input_original/ISIC_0014609.jpg,training_output_mask/ISIC_0014609_segmentation.png,Training
training_input_original/ISIC_0014610.jpg,training_output_mask/ISIC_0014610_segmentation.png,Training
training_input_original/ISIC_0014617.jpg,training_output_mask/ISIC_0014617_segmentation.png,Training
training_input_original/ISIC_0014623.jpg,training_output_mask/ISIC_0014623_segmentation.png,Training
training_input_original/ISIC_0014624.jpg,training_output_mask/ISIC_0014624_segmentation.png,Training
training_input_original/ISIC_0014625.jpg,training_output_mask/ISIC_0014625_segmentation.png,Training
training_input_original/ISIC_0014628.jpg,training_output_mask/ISIC_0014628_segmentation.png,Training
training_input_original/ISIC_0014632.jpg,training_output_mask/ISIC_0014632_segmentation.png,Training
training_input_original/ISIC_0014633.jpg,training_output_mask/ISIC_0014633_segmentation.png,Training
training_input_original/ISIC_0014635.jpg,training_output_mask/ISIC_0014635_segmentation.png,Training
training_input_original/ISIC_0014637.jpg,training_output_mask/ISIC_0014637_segmentation.png,Training
training_input_original/ISIC_0014639.jpg,training_output_mask/ISIC_0014639_segmentation.png,Training
training_input_original/ISIC_0014640.jpg,training_output_mask/ISIC_0014640_segmentation.png,Training
training_input_original/ISIC_0014642.jpg,training_output_mask/ISIC_0014642_segmentation.png,Training
training_input_original/ISIC_0014643.jpg,training_output_mask/ISIC_0014643_segmentation.png,Training
training_input_original/ISIC_0014651.jpg,training_output_mask/ISIC_0014651_segmentation.png,Training
training_input_original/ISIC_0014652.jpg,training_output_mask/ISIC_0014652_segmentation.png,Training
training_input_original/ISIC_0014657.jpg,training_output_mask/ISIC_0014657_segmentation.png,Training
training_input_original/ISIC_0014658.jpg,training_output_mask/ISIC_0014658_segmentation.png,Training
training_input_original/ISIC_0014663.jpg,training_output_mask/ISIC_0014663_segmentation.png,Training
training_input_original/ISIC_0014664.jpg,training_output_mask/ISIC_0014664_segmentation.png,Training
training_input_original/ISIC_0014665.jpg,training_output_mask/ISIC_0014665_segmentation.png,Training
training_input_original/ISIC_0014666.jpg,training_output_mask/ISIC_0014666_segmentation.png,Training
training_input_original/ISIC_0014667.jpg,training_output_mask/ISIC_0014667_segmentation.png,Training
training_input_original/ISIC_0014675.jpg,training_output_mask/ISIC_0014675_segmentation.png,Training
training_input_original/ISIC_0014677.jpg,training_output_mask/ISIC_0014677_segmentation.png,Training
training_input_original/ISIC_0014680.jpg,training_output_mask/ISIC_0014680_segmentation.png,Training
training_input_original/ISIC_0014682.jpg,training_output_mask/ISIC_0014682_segmentation.png,Training
training_input_original/ISIC_0014683.jpg,training_output_mask/ISIC_0014683_segmentation.png,Training
training_input_original/ISIC_0014684.jpg,training_output_mask/ISIC_0014684_segmentation.png,Training
training_input_original/ISIC_0014685.jpg,training_output_mask/ISIC_0014685_segmentation.png,Training
training_input_original/ISIC_0014687.jpg,training_output_mask/ISIC_0014687_segmentation.png,Training
training_input_original/ISIC_0014688.jpg,training_output_mask/ISIC_0014688_segmentation.png,Training
training_input_original/ISIC_0014692.jpg,training_output_mask/ISIC_0014692_segmentation.png,Training
training_input_original/ISIC_0014693.jpg,training_output_mask/ISIC_0014693_segmentation.png,Training
training_input_original/ISIC_0014696.jpg,training_output_mask/ISIC_0014696_segmentation.png,Training
training_input_original/ISIC_0014697.jpg,training_output_mask/ISIC_0014697_segmentation.png,Training
training_input_original/ISIC_0014698.jpg,training_output_mask/ISIC_0014698_segmentation.png,Training
training_input_original/ISIC_0014702.jpg,training_output_mask/ISIC_0014702_segmentation.png,Training
training_input_original/ISIC_0014703.jpg,training_output_mask/ISIC_0014703_segmentation.png,Training
training_input_original/ISIC_0014707.jpg,training_output_mask/ISIC_0014707_segmentation.png,Training
training_input_original/ISIC_0014708.jpg,training_output_mask/ISIC_0014708_segmentation.png,Training
training_input_original/ISIC_0014713.jpg,training_output_mask/ISIC_0014713_segmentation.png,Training
training_input_original/ISIC_0014714.jpg,training_output_mask/ISIC_0014714_segmentation.png,Training
training_input_original/ISIC_0014715.jpg,training_output_mask/ISIC_0014715_segmentation.png,Training
training_input_original/ISIC_0014716.jpg,training_output_mask/ISIC_0014716_segmentation.png,Training
training_input_original/ISIC_0014720.jpg,training_output_mask/ISIC_0014720_segmentation.png,Training
training_input_original/ISIC_0014722.jpg,training_output_mask/ISIC_0014722_segmentation.png,Training
training_input_original/ISIC_0014723.jpg,training_output_mask/ISIC_0014723_segmentation.png,Training
training_input_original/ISIC_0014724.jpg,training_output_mask/ISIC_0014724_segmentation.png,Training
training_input_original/ISIC_0014725.jpg,training_output_mask/ISIC_0014725_segmentation.png,Training
training_input_original/ISIC_0014728.jpg,training_output_mask/ISIC_0014728_segmentation.png,Training
training_input_original/ISIC_0014729.jpg,training_output_mask/ISIC_0014729_segmentation.png,Training
training_input_original/ISIC_0014730.jpg,training_output_mask/ISIC_0014730_segmentation.png,Training
training_input_original/ISIC_0014731.jpg,training_output_mask/ISIC_0014731_segmentation.png,Training
training_input_original/ISIC_0014735.jpg,training_output_mask/ISIC_0014735_segmentation.png,Training
training_input_original/ISIC_0014739.jpg,training_output_mask/ISIC_0014739_segmentation.png,Training
training_input_original/ISIC_0014740.jpg,training_output_mask/ISIC_0014740_segmentation.png,Training
training_input_original/ISIC_0014742.jpg,training_output_mask/ISIC_0014742_segmentation.png,Training
training_input_original/ISIC_0014743.jpg,training_output_mask/ISIC_0014743_segmentation.png,Training
training_input_original/ISIC_0014745.jpg,training_output_mask/ISIC_0014745_segmentation.png,Training
training_input_original/ISIC_0014746.jpg,training_output_mask/ISIC_0014746_segmentation.png,Training
training_input_original/ISIC_0014748.jpg,training_output_mask/ISIC_0014748_segmentation.png,Training
training_input_original/ISIC_0014749.jpg,training_output_mask/ISIC_0014749_segmentation.png,Training
training_input_original/ISIC_0014753.jpg,training_output_mask/ISIC_0014753_segmentation.png,Training
training_input_original/ISIC_0014754.jpg,training_output_mask/ISIC_0014754_segmentation.png,Training
training_input_original/ISIC_0014755.jpg,training_output_mask/ISIC_0014755_segmentation.png,Training
training_input_original/ISIC_0014762.jpg,training_output_mask/ISIC_0014762_segmentation.png,Training
training_input_original/ISIC_0014763.jpg,training_output_mask/ISIC_0014763_segmentation.png,Training
training_input_original/ISIC_0014765.jpg,training_output_mask/ISIC_0014765_segmentation.png,Training
training_input_original/ISIC_0014768.jpg,training_output_mask/ISIC_0014768_segmentation.png,Training
training_input_original/ISIC_0014769.jpg,training_output_mask/ISIC_0014769_segmentation.png,Training
training_input_original/ISIC_0014770.jpg,training_output_mask/ISIC_0014770_segmentation.png,Training
training_input_original/ISIC_0014771.jpg,training_output_mask/ISIC_0014771_segmentation.png,Training
training_input_original/ISIC_0014772.jpg,training_output_mask/ISIC_0014772_segmentation.png,Training
training_input_original/ISIC_0014773.jpg,training_output_mask/ISIC_0014773_segmentation.png,Training
training_input_original/ISIC_0014775.jpg,training_output_mask/ISIC_0014775_segmentation.png,Training
training_input_original/ISIC_0014778.jpg,training_output_mask/ISIC_0014778_segmentation.png,Training
training_input_original/ISIC_0014779.jpg,training_output_mask/ISIC_0014779_segmentation.png,Training
training_input_original/ISIC_0014780.jpg,training_output_mask/ISIC_0014780_segmentation.png,Training
training_input_original/ISIC_0014782.jpg,training_output_mask/ISIC_0014782_segmentation.png,Training
training_input_original/ISIC_0014783.jpg,training_output_mask/ISIC_0014783_segmentation.png,Training
training_input_original/ISIC_0014784.jpg,training_output_mask/ISIC_0014784_segmentation.png,Training
training_input_original/ISIC_0014786.jpg,training_output_mask/ISIC_0014786_segmentation.png,Training
training_input_original/ISIC_0014787.jpg,training_output_mask/ISIC_0014787_segmentation.png,Training
training_input_original/ISIC_0014788.jpg,training_output_mask/ISIC_0014788_segmentation.png,Training
training_input_original/ISIC_0014790.jpg,training_output_mask/ISIC_0014790_segmentation.png,Training
training_input_original/ISIC_0014791.jpg,training_output_mask/ISIC_0014791_segmentation.png,Training
training_input_original/ISIC_0014792.jpg,training_output_mask/ISIC_0014792_segmentation.png,Training
training_input_original/ISIC_0014794.jpg,training_output_mask/ISIC_0014794_segmentation.png,Training
training_input_original/ISIC_0014795.jpg,training_output_mask/ISIC_0014795_segmentation.png,Training
training_input_original/ISIC_0014796.jpg,training_output_mask/ISIC_0014796_segmentation.png,Training
training_input_original/ISIC_0014797.jpg,training_output_mask/ISIC_0014797_segmentation.png,Training
training_input_original/ISIC_0014798.jpg,training_output_mask/ISIC_0014798_segmentation.png,Training
training_input_original/ISIC_0014800.jpg,training_output_mask/ISIC_0014800_segmentation.png,Training
training_input_original/ISIC_0014802.jpg,training_output_mask/ISIC_0014802_segmentation.png,Training
training_input_original/ISIC_0014803.jpg,training_output_mask/ISIC_0014803_segmentation.png,Training
training_input_original/ISIC_0014804.jpg,training_output_mask/ISIC_0014804_segmentation.png,Training
training_input_original/ISIC_0014805.jpg,training_output_mask/ISIC_0014805_segmentation.png,Training
training_input_original/ISIC_0014807.jpg,training_output_mask/ISIC_0014807_segmentation.png,Training
training_input_original/ISIC_0014808.jpg,training_output_mask/ISIC_0014808_segmentation.png,Training
training_input_original/ISIC_0014809.jpg,training_output_mask/ISIC_0014809_segmentation.png,Training
training_input_original/ISIC_0014812.jpg,training_output_mask/ISIC_0014812_segmentation.png,Training
training_input_original/ISIC_0014814.jpg,training_output_mask/ISIC_0014814_segmentation.png,Training
training_input_original/ISIC_0014815.jpg,training_output_mask/ISIC_0014815_segmentation.png,Training
training_input_original/ISIC_0014818.jpg,training_output_mask/ISIC_0014818_segmentation.png,Training
training_input_original/ISIC_0014820.jpg,training_output_mask/ISIC_0014820_segmentation.png,Training
training_input_original/ISIC_0014821.jpg,training_output_mask/ISIC_0014821_segmentation.png,Training
training_input_original/ISIC_0014823.jpg,training_output_mask/ISIC_0014823_segmentation.png,Training
training_input_original/ISIC_0014825.jpg,training_output_mask/ISIC_0014825_segmentation.png,Training
training_input_original/ISIC_0014826.jpg,training_output_mask/ISIC_0014826_segmentation.png,Training
training_input_original/ISIC_0014829.jpg,training_output_mask/ISIC_0014829_segmentation.png,Training
training_input_original/ISIC_0014830.jpg,training_output_mask/ISIC_0014830_segmentation.png,Training
training_input_original/ISIC_0014831.jpg,training_output_mask/ISIC_0014831_segmentation.png,Training
training_input_original/ISIC_0014832.jpg,training_output_mask/ISIC_0014832_segmentation.png,Training
training_input_original/ISIC_0014149.jpg,training_output_mask/ISIC_0014149_segmentation.png,Training
training_input_original/ISIC_0014183.jpg,training_output_mask/ISIC_0014183_segmentation.png,Training
training_input_original/ISIC_0014248.jpg,training_output_mask/ISIC_0014248_segmentation.png,Training
training_input_original/ISIC_0014311.jpg,training_output_mask/ISIC_0014311_segmentation.png,Training
training_input_original/ISIC_0014365.jpg,training_output_mask/ISIC_0014365_segmentation.png,Training
training_input_original/ISIC_0014431.jpg,training_output_mask/ISIC_0014431_segmentation.png,Training
training_input_original/ISIC_0014486.jpg,training_output_mask/ISIC_0014486_segmentation.png,Training
training_input_original/ISIC_0014529.jpg,training_output_mask/ISIC_0014529_segmentation.png,Training
training_input_original/ISIC_0014576.jpg,training_output_mask/ISIC_0014576_segmentation.png,Training
training_input_original/ISIC_0014619.jpg,training_output_mask/ISIC_0014619_segmentation.png,Training
training_input_original/ISIC_0014661.jpg,training_output_mask/ISIC_0014661_segmentation.png,Training
training_input_original/ISIC_0014694.jpg,training_output_mask/ISIC_0014694_segmentation.png,Training
training_input_original/ISIC_0014726.jpg,training_output_mask/ISIC_0014726_segmentation.png,Training
training_input_original/ISIC_0014760.jpg,training_output_mask/ISIC_0014760_segmentation.png,Training
training_input_original/ISIC_0014785.jpg,training_output_mask/ISIC_0014785_segmentation.png,Training
training_input_original/ISIC_0014834.jpg,training_output_mask/ISIC_0014834_segmentation.png,Training
training_input_original/ISIC_0014835.jpg,training_output_mask/ISIC_0014835_segmentation.png,Training
training_input_original/ISIC_0014836.jpg,training_output_mask/ISIC_0014836_segmentation.png,Training
training_input_original/ISIC_0014838.jpg,training_output_mask/ISIC_0014838_segmentation.png,Training
training_input_original/ISIC_0014839.jpg,training_output_mask/ISIC_0014839_segmentation.png,Training
training_input_original/ISIC_0014843.jpg,training_output_mask/ISIC_0014843_segmentation.png,Training
training_input_original/ISIC_0014844.jpg,training_output_mask/ISIC_0014844_segmentation.png,Training
training_input_original/ISIC_0014845.jpg,training_output_mask/ISIC_0014845_segmentation.png,Training
training_input_original/ISIC_0014846.jpg,training_output_mask/ISIC_0014846_segmentation.png,Training
training_input_original/ISIC_0014848.jpg,training_output_mask/ISIC_0014848_segmentation.png,Training
