image_path,classification,metaclass
nevus/ISIC_0021159.png,nevus,OTHER
nevus/ISIC_0021160.png,nevus,OTHER
nevus/ISIC_0021161.png,nevus,OTHER
nevus/ISIC_0021169.png,nevus,OTHER
nevus/ISIC_0021170.png,nevus,OTHER
nevus/ISIC_0021173.png,nevus,OTHER
nevus/ISIC_0021174.png,nevus,OTHER
nevus/ISIC_0021175.png,nevus,OTHER
nevus/ISIC_0021176.png,nevus,OTHER
nevus/ISIC_0021180.png,nevus,OTHER
nevus/ISIC_0021181.png,nevus,OTHER
nevus/ISIC_0021200.png,nevus,OTHER
nevus/ISIC_0021201.png,nevus,OTHER
nevus/ISIC_0021202.png,nevus,OTHER
nevus/ISIC_0021210.png,nevus,OTHER
nevus/ISIC_0021221.png,nevus,OTHER
nevus/ISIC_0021224.png,nevus,OTHER
nevus/ISIC_0021225.png,nevus,OTHER
nevus/ISIC_0021226.png,nevus,OTHER
nevus/ISIC_0021227.png,nevus,OTHER
nevus/ISIC_0021228.png,nevus,OTHER
nevus/ISIC_0021229.png,nevus,OTHER
nevus/ISIC_0021232.png,nevus,OTHER
nevus/ISIC_0021240.png,nevus,OTHER
nevus/ISIC_0021244.png,nevus,OTHER
nevus/ISIC_0021245.png,nevus,OTHER
nevus/ISIC_0021246.png,nevus,OTHER
nevus/ISIC_0021260.png,nevus,OTHER
nevus/ISIC_0021261.png,nevus,OTHER
nevus/ISIC_0021262.png,nevus,OTHER
nevus/ISIC_0021263.png,nevus,OTHER
nevus/ISIC_0021264.png,nevus,OTHER
nevus/ISIC_0021265.png,nevus,OTHER
nevus/ISIC_0021266.png,nevus,OTHER
nevus/ISIC_0021267.png,nevus,OTHER
nevus/ISIC_0021268.png,nevus,OTHER
nevus/ISIC_0021269.png,nevus,OTHER
nevus/ISIC_0021270.png,nevus,OTHER
nevus/ISIC_0021272.png,nevus,OTHER
nevus/ISIC_0021273.png,nevus,OTHER
nevus/ISIC_0021274.png,nevus,OTHER
nevus/ISIC_0021281.png,nevus,OTHER
nevus/ISIC_0021283.png,nevus,OTHER
nevus/ISIC_0021285.png,nevus,OTHER
nevus/ISIC_0021286.png,nevus,OTHER
nevus/ISIC_0021287.png,nevus,OTHER
nevus/ISIC_0021298.png,nevus,OTHER
nevus/ISIC_0021299.png,nevus,OTHER
nevus/ISIC_0021300.png,nevus,OTHER
nevus/ISIC_0021311.png,nevus,OTHER
nevus/ISIC_0021312.png,nevus,OTHER
nevus/ISIC_0021313.png,nevus,OTHER
nevus/ISIC_0021332.png,nevus,OTHER
nevus/ISIC_0021333.png,nevus,OTHER
nevus/ISIC_0021334.png,nevus,OTHER
nevus/ISIC_0021336.png,nevus,OTHER
nevus/ISIC_0021337.png,nevus,OTHER
nevus/ISIC_0021338.png,nevus,OTHER
nevus/ISIC_0021342.png,nevus,OTHER
nevus/ISIC_0021345.png,nevus,OTHER
nevus/ISIC_0021347.png,nevus,OTHER
nevus/ISIC_0021348.png,nevus,OTHER
nevus/ISIC_0021349.png,nevus,OTHER
nevus/ISIC_0021354.png,nevus,OTHER
nevus/ISIC_0021374.png,nevus,OTHER
nevus/ISIC_0021378.png,nevus,OTHER
nevus/ISIC_0021379.png,nevus,OTHER
nevus/ISIC_0021380.png,nevus,OTHER
nevus/ISIC_0021381.png,nevus,OTHER
nevus/ISIC_0021387.png,nevus,OTHER
nevus/ISIC_0021398.png,nevus,OTHER
nevus/ISIC_0021402.png,nevus,OTHER
nevus/ISIC_0021403.png,nevus,OTHER
nevus/ISIC_0021404.png,nevus,OTHER
nevus/ISIC_0021406.png,nevus,OTHER
nevus/ISIC_0021447.png,nevus,OTHER
nevus/ISIC_0021448.png,nevus,OTHER
nevus/ISIC_0021449.png,nevus,OTHER
nevus/ISIC_0021450.png,nevus,OTHER
nevus/ISIC_0021451.png,nevus,OTHER
nevus/ISIC_0021452.png,nevus,OTHER
nevus/ISIC_0021453.png,nevus,OTHER
nevus/ISIC_0021454.png,nevus,OTHER
nevus/ISIC_0021455.png,nevus,OTHER
nevus/ISIC_0021457.png,nevus,OTHER
nevus/ISIC_0021458.png,nevus,OTHER
nevus/ISIC_0021459.png,nevus,OTHER
nevus/ISIC_0021463.png,nevus,OTHER
nevus/ISIC_0021464.png,nevus,OTHER
nevus/ISIC_0021465.png,nevus,OTHER
nevus/ISIC_0021494.png,nevus,OTHER
nevus/ISIC_0021496.png,nevus,OTHER
nevus/ISIC_0021504.png,nevus,OTHER
nevus/ISIC_0021505.png,nevus,OTHER
nevus/ISIC_0021506.png,nevus,OTHER
nevus/ISIC_0021548.png,nevus,OTHER
nevus/ISIC_0021549.png,nevus,OTHER
nevus/ISIC_0021550.png,nevus,OTHER
nevus/ISIC_0021563.png,nevus,OTHER
nevus/ISIC_0021571.png,nevus,OTHER
nevus/ISIC_0021572.png,nevus,OTHER
nevus/ISIC_0021573.png,nevus,OTHER
nevus/ISIC_0021574.png,nevus,OTHER
nevus/ISIC_0021579.png,nevus,OTHER
nevus/ISIC_0021585.png,nevus,OTHER
nevus/ISIC_0021586.png,nevus,OTHER
nevus/ISIC_0021587.png,nevus,OTHER
nevus/ISIC_0021589.png,nevus,OTHER
nevus/ISIC_0021590.png,nevus,OTHER
nevus/ISIC_0021591.png,nevus,OTHER
nevus/ISIC_0021592.png,nevus,OTHER
nevus/ISIC_0021593.png,nevus,OTHER
nevus/ISIC_0021594.png,nevus,OTHER
nevus/ISIC_0021595.png,nevus,OTHER
nevus/ISIC_0021599.png,nevus,OTHER
nevus/ISIC_0021600.png,nevus,OTHER
nevus/ISIC_0021601.png,nevus,OTHER
nevus/ISIC_0021602.png,nevus,OTHER
nevus/ISIC_0021603.png,nevus,OTHER
nevus/ISIC_0021604.png,nevus,OTHER
nevus/ISIC_0021605.png,nevus,OTHER
nevus/ISIC_0021613.png,nevus,OTHER
nevus/ISIC_0021614.png,nevus,OTHER
nevus/ISIC_0021616.png,nevus,OTHER
nevus/ISIC_0021617.png,nevus,OTHER
nevus/ISIC_0021618.png,nevus,OTHER
nevus/ISIC_0021623.png,nevus,OTHER
nevus/ISIC_0021624.png,nevus,OTHER
nevus/ISIC_0021625.png,nevus,OTHER
nevus/ISIC_0021679.png,nevus,OTHER
nevus/ISIC_0021680.png,nevus,OTHER
nevus/ISIC_0021682.png,nevus,OTHER
nevus/ISIC_0021697.png,nevus,OTHER
nevus/ISIC_0021698.png,nevus,OTHER
nevus/ISIC_0021699.png,nevus,OTHER
nevus/ISIC_0021700.png,nevus,OTHER
nevus/ISIC_0021701.png,nevus,OTHER
nevus/ISIC_0021702.png,nevus,OTHER
nevus/ISIC_0021712.png,nevus,OTHER
nevus/ISIC_0021725.png,nevus,OTHER
nevus/ISIC_0021736.png,nevus,OTHER
nevus/ISIC_0021738.png,nevus,OTHER
nevus/ISIC_0021739.png,nevus,OTHER
nevus/ISIC_0021740.png,nevus,OTHER
nevus/ISIC_0021741.png,nevus,OTHER
nevus/ISIC_0021751.png,nevus,OTHER
nevus/ISIC_0021752.png,nevus,OTHER
nevus/ISIC_0021753.png,nevus,OTHER
nevus/ISIC_0021754.png,nevus,OTHER
nevus/ISIC_0021757.png,nevus,OTHER
nevus/ISIC_0021762.png,nevus,OTHER
nevus/ISIC_0021763.png,nevus,OTHER
nevus/ISIC_0021764.png,nevus,OTHER
nevus/ISIC_0021769.png,nevus,OTHER
nevus/ISIC_0021773.png,nevus,OTHER
nevus/ISIC_0021775.png,nevus,OTHER
nevus/ISIC_0021777.png,nevus,OTHER
nevus/ISIC_0021788.png,nevus,OTHER
nevus/ISIC_0021790.png,nevus,OTHER
nevus/ISIC_0021791.png,nevus,OTHER
nevus/ISIC_0021792.png,nevus,OTHER
nevus/ISIC_0021825.png,nevus,OTHER
nevus/ISIC_0021826.png,nevus,OTHER
nevus/ISIC_0021827.png,nevus,OTHER
nevus/ISIC_0021828.png,nevus,OTHER
nevus/ISIC_0021835.png,nevus,OTHER
nevus/ISIC_0021836.png,nevus,OTHER
nevus/ISIC_0021837.png,nevus,OTHER
nevus/ISIC_0021838.png,nevus,OTHER
nevus/ISIC_0021842.png,nevus,OTHER
nevus/ISIC_0021843.png,nevus,OTHER
nevus/ISIC_0021845.png,nevus,OTHER
nevus/ISIC_0021873.png,nevus,OTHER
nevus/ISIC_0021874.png,nevus,OTHER
nevus/ISIC_0021875.png,nevus,OTHER
nevus/ISIC_0021878.png,nevus,OTHER
nevus/ISIC_0021888.png,nevus,OTHER
nevus/ISIC_0021889.png,nevus,OTHER
nevus/ISIC_0021890.png,nevus,OTHER
nevus/ISIC_0021891.png,nevus,OTHER
nevus/ISIC_0021892.png,nevus,OTHER
nevus/ISIC_0021893.png,nevus,OTHER
nevus/ISIC_0021894.png,nevus,OTHER
nevus/ISIC_0021902.png,nevus,OTHER
nevus/ISIC_0021903.png,nevus,OTHER
nevus/ISIC_0021904.png,nevus,OTHER
nevus/ISIC_0021905.png,nevus,OTHER
nevus/ISIC_0021910.png,nevus,OTHER
nevus/ISIC_0021911.png,nevus,OTHER
nevus/ISIC_0021912.png,nevus,OTHER
nevus/ISIC_0021913.png,nevus,OTHER
nevus/ISIC_0021915.png,nevus,OTHER
nevus/ISIC_0021916.png,nevus,OTHER
nevus/ISIC_0021918.png,nevus,OTHER
nevus/ISIC_0021919.png,nevus,OTHER
nevus/ISIC_0021920.png,nevus,OTHER
nevus/ISIC_0021922.png,nevus,OTHER
nevus/ISIC_0021923.png,nevus,OTHER
nevus/ISIC_0021924.png,nevus,OTHER
nevus/ISIC_0021930.png,nevus,OTHER
nevus/ISIC_0021931.png,nevus,OTHER
nevus/ISIC_0021932.png,nevus,OTHER
nevus/ISIC_0021935.png,nevus,OTHER
nevus/ISIC_0021937.png,nevus,OTHER
nevus/ISIC_0021938.png,nevus,OTHER
nevus/ISIC_0021939.png,nevus,OTHER
nevus/ISIC_0021940.png,nevus,OTHER
nevus/ISIC_0021941.png,nevus,OTHER
nevus/ISIC_0021947.png,nevus,OTHER
nevus/ISIC_0021948.png,nevus,OTHER
nevus/ISIC_0021949.png,nevus,OTHER
nevus/ISIC_0021950.png,nevus,OTHER
nevus/ISIC_0021951.png,nevus,OTHER
nevus/ISIC_0021952.png,nevus,OTHER
nevus/ISIC_0021953.png,nevus,OTHER
nevus/ISIC_0021955.png,nevus,OTHER
nevus/ISIC_0021956.png,nevus,OTHER
nevus/ISIC_0021957.png,nevus,OTHER
nevus/ISIC_0021958.png,nevus,OTHER
nevus/ISIC_0021051.png,nevus,OTHER
nevus/ISIC_0021090.png,nevus,OTHER
nevus/ISIC_0021152.png,nevus,OTHER
nevus/ISIC_0021182.png,nevus,OTHER
nevus/ISIC_0021251.png,nevus,OTHER
nevus/ISIC_0021284.png,nevus,OTHER
nevus/ISIC_0021343.png,nevus,OTHER
nevus/ISIC_0021414.png,nevus,OTHER
nevus/ISIC_0021495.png,nevus,OTHER
nevus/ISIC_0021588.png,nevus,OTHER
nevus/ISIC_0021615.png,nevus,OTHER
nevus/ISIC_0021717.png,nevus,OTHER
nevus/ISIC_0021774.png,nevus,OTHER
nevus/ISIC_0021844.png,nevus,OTHER
nevus/ISIC_0021909.png,nevus,OTHER
nevus/ISIC_0021960.png,nevus,OTHER
nevus/ISIC_0021961.png,nevus,OTHER
nevus/ISIC_0021962.png,nevus,OTHER
nevus/ISIC_0021986.png,nevus,OTHER
nevus/ISIC_0021987.png,nevus,OTHER
nevus/ISIC_0021988.png,nevus,OTHER
nevus/ISIC_0021989.png,nevus,OTHER
nevus/ISIC_0021990.png,nevus,OTHER
nevus/ISIC_0021991.png,nevus,OTHER
nevus/ISIC_0021998.png,nevus,OTHER
nevus/ISIC_0021999.png,nevus,OTHER
nevus/ISIC_0022002.png,nevus,OTHER
nevus/ISIC_0022004.png,nevus,OTHER
nevus/ISIC_0022014.png,nevus,OTHER
nevus/ISIC_0022015.png,nevus,OTHER
nevus/ISIC_0022016.png,nevus,OTHER
nevus/ISIC_0022021.png,nevus,OTHER
nevus/ISIC_0022024.png,nevus,OTHER
nevus/ISIC_0022025.png,nevus,OTHER
nevus/ISIC_0022027.png,nevus,OTHER
nevus/ISIC_0022028.png,nevus,OTHER
nevus/ISIC_0022029.png,nevus,OTHER
nevus/ISIC_0022039.png,nevus,OTHER
nevus/ISIC_0022040.png,nevus,OTHER
nevus/ISIC_0022041.png,nevus,OTHER
nevus/ISIC_0022042.png,nevus,OTHER
nevus/ISIC_0022043.png,nevus,OTHER
nevus/ISIC_0022044.png,nevus,OTHER
nevus/ISIC_0022045.png,nevus,OTHER
nevus/ISIC_0022089.png,nevus,OTHER
nevus/ISIC_0022103.png,nevus,OTHER
nevus/ISIC_0022104.png,nevus,OTHER
nevus/ISIC_0022106.png,nevus,OTHER
nevus/ISIC_0022107.png,nevus,OTHER
nevus/ISIC_0022108.png,nevus,OTHER
nevus/ISIC_0022130.png,nevus,OTHER
nevus/ISIC_0022131.png,nevus,OTHER
nevus/ISIC_0022132.png,nevus,OTHER
nevus/ISIC_0022133.png,nevus,OTHER
nevus/ISIC_0022134.png,nevus,OTHER
nevus/ISIC_0022136.png,nevus,OTHER
nevus/ISIC_0022146.png,nevus,OTHER
nevus/ISIC_0022147.png,nevus,OTHER
nevus/ISIC_0022148.png,nevus,OTHER
nevus/ISIC_0022149.png,nevus,OTHER
nevus/ISIC_0022150.png,nevus,OTHER
nevus/ISIC_0022152.png,nevus,OTHER
nevus/ISIC_0022158.png,nevus,OTHER
nevus/ISIC_0022160.png,nevus,OTHER
nevus/ISIC_0022161.png,nevus,OTHER
nevus/ISIC_0022162.png,nevus,OTHER
nevus/ISIC_0022163.png,nevus,OTHER
nevus/ISIC_0022173.png,nevus,OTHER
nevus/ISIC_0022175.png,nevus,OTHER
nevus/ISIC_0022179.png,nevus,OTHER
nevus/ISIC_0022181.png,nevus,OTHER
nevus/ISIC_0022182.png,nevus,OTHER
nevus/ISIC_0022183.png,nevus,OTHER
nevus/ISIC_0022184.png,nevus,OTHER
nevus/ISIC_0022185.png,nevus,OTHER
nevus/ISIC_0022186.png,nevus,OTHER
nevus/ISIC_0022187.png,nevus,OTHER
nevus/ISIC_0022188.png,nevus,OTHER
nevus/ISIC_0022189.png,nevus,OTHER
nevus/ISIC_0022191.png,nevus,OTHER
nevus/ISIC_0022193.png,nevus,OTHER
nevus/ISIC_0022194.png,nevus,OTHER
nevus/ISIC_0022208.png,nevus,OTHER
nevus/ISIC_0022209.png,nevus,OTHER
nevus/ISIC_0022210.png,nevus,OTHER
nevus/ISIC_0022211.png,nevus,OTHER
nevus/ISIC_0022212.png,nevus,OTHER
nevus/ISIC_0022213.png,nevus,OTHER
nevus/ISIC_0022215.png,nevus,OTHER
nevus/ISIC_0022216.png,nevus,OTHER
nevus/ISIC_0022217.png,nevus,OTHER
nevus/ISIC_0022218.png,nevus,OTHER
nevus/ISIC_0022219.png,nevus,OTHER
nevus/ISIC_0022220.png,nevus,OTHER
nevus/ISIC_0022221.png,nevus,OTHER
nevus/ISIC_0022223.png,nevus,OTHER
nevus/ISIC_0022225.png,nevus,OTHER
nevus/ISIC_0022229.png,nevus,OTHER
nevus/ISIC_0022230.png,nevus,OTHER
nevus/ISIC_0022231.png,nevus,OTHER
nevus/ISIC_0022236.png,nevus,OTHER
nevus/ISIC_0022247.png,nevus,OTHER
nevus/ISIC_0022257.png,nevus,OTHER
nevus/ISIC_0022261.png,nevus,OTHER
nevus/ISIC_0022264.png,nevus,OTHER
nevus/ISIC_0022275.png,nevus,OTHER
nevus/ISIC_0022282.png,nevus,OTHER
nevus/ISIC_0022283.png,nevus,OTHER
nevus/ISIC_0022284.png,nevus,OTHER
nevus/ISIC_0022285.png,nevus,OTHER
nevus/ISIC_0022288.png,nevus,OTHER
nevus/ISIC_0022335.png,nevus,OTHER
nevus/ISIC_0022336.png,nevus,OTHER
nevus/ISIC_0022337.png,nevus,OTHER
nevus/ISIC_0022342.png,nevus,OTHER
nevus/ISIC_0022343.png,nevus,OTHER
nevus/ISIC_0022344.png,nevus,OTHER
nevus/ISIC_0022353.png,nevus,OTHER
nevus/ISIC_0022363.png,nevus,OTHER
nevus/ISIC_0022364.png,nevus,OTHER
nevus/ISIC_0022365.png,nevus,OTHER
nevus/ISIC_0022366.png,nevus,OTHER
nevus/ISIC_0022367.png,nevus,OTHER
nevus/ISIC_0022368.png,nevus,OTHER
nevus/ISIC_0022369.png,nevus,OTHER
nevus/ISIC_0022370.png,nevus,OTHER
nevus/ISIC_0022371.png,nevus,OTHER
nevus/ISIC_0022373.png,nevus,OTHER
nevus/ISIC_0022429.png,nevus,OTHER
nevus/ISIC_0022444.png,nevus,OTHER
nevus/ISIC_0022455.png,nevus,OTHER
nevus/ISIC_0022456.png,nevus,OTHER
nevus/ISIC_0022457.png,nevus,OTHER
nevus/ISIC_0022458.png,nevus,OTHER
nevus/ISIC_0022534.png,nevus,OTHER
nevus/ISIC_0022535.png,nevus,OTHER
nevus/ISIC_0022536.png,nevus,OTHER
nevus/ISIC_0022537.png,nevus,OTHER
nevus/ISIC_0022538.png,nevus,OTHER
nevus/ISIC_0022539.png,nevus,OTHER
nevus/ISIC_0022540.png,nevus,OTHER
nevus/ISIC_0022541.png,nevus,OTHER
nevus/ISIC_0022542.png,nevus,OTHER
nevus/ISIC_0022544.png,nevus,OTHER
nevus/ISIC_0022545.png,nevus,OTHER
nevus/ISIC_0022546.png,nevus,OTHER
nevus/ISIC_0022547.png,nevus,OTHER
nevus/ISIC_0022548.png,nevus,OTHER
nevus/ISIC_0022549.png,nevus,OTHER
nevus/ISIC_0022550.png,nevus,OTHER
nevus/ISIC_0022551.png,nevus,OTHER
nevus/ISIC_0022552.png,nevus,OTHER
nevus/ISIC_0022553.png,nevus,OTHER
nevus/ISIC_0022554.png,nevus,OTHER
nevus/ISIC_0022555.png,nevus,OTHER
nevus/ISIC_0022556.png,nevus,OTHER
nevus/ISIC_0022557.png,nevus,OTHER
nevus/ISIC_0022559.png,nevus,OTHER
nevus/ISIC_0022588.png,nevus,OTHER
nevus/ISIC_0022590.png,nevus,OTHER
nevus/ISIC_0022591.png,nevus,OTHER
nevus/ISIC_0022592.png,nevus,OTHER
nevus/ISIC_0022593.png,nevus,OTHER
nevus/ISIC_0022594.png,nevus,OTHER
nevus/ISIC_0022596.png,nevus,OTHER
nevus/ISIC_0022598.png,nevus,OTHER
nevus/ISIC_0022608.png,nevus,OTHER
nevus/ISIC_0022609.png,nevus,OTHER
nevus/ISIC_0022610.png,nevus,OTHER
nevus/ISIC_0022611.png,nevus,OTHER
nevus/ISIC_0022612.png,nevus,OTHER
nevus/ISIC_0022613.png,nevus,OTHER
nevus/ISIC_0022614.png,nevus,OTHER
nevus/ISIC_0022619.png,nevus,OTHER
nevus/ISIC_0022620.png,nevus,OTHER
nevus/ISIC_0022622.png,nevus,OTHER
nevus/ISIC_0022623.png,nevus,OTHER
nevus/ISIC_0022635.png,nevus,OTHER
nevus/ISIC_0022641.png,nevus,OTHER
nevus/ISIC_0022642.png,nevus,OTHER
nevus/ISIC_0022643.png,nevus,OTHER
nevus/ISIC_0022644.png,nevus,OTHER
nevus/ISIC_0022646.png,nevus,OTHER
nevus/ISIC_0022649.png,nevus,OTHER
nevus/ISIC_0022650.png,nevus,OTHER
nevus/ISIC_0022651.png,nevus,OTHER
nevus/ISIC_0022657.png,nevus,OTHER
nevus/ISIC_0022668.png,nevus,OTHER
nevus/ISIC_0022677.png,nevus,OTHER
nevus/ISIC_0022678.png,nevus,OTHER
nevus/ISIC_0022680.png,nevus,OTHER
nevus/ISIC_0022687.png,nevus,OTHER
nevus/ISIC_0022698.png,nevus,OTHER
nevus/ISIC_0022699.png,nevus,OTHER
nevus/ISIC_0022700.png,nevus,OTHER
nevus/ISIC_0022701.png,nevus,OTHER
nevus/ISIC_0022702.png,nevus,OTHER
nevus/ISIC_0022703.png,nevus,OTHER
nevus/ISIC_0022704.png,nevus,OTHER
nevus/ISIC_0022705.png,nevus,OTHER
nevus/ISIC_0022725.png,nevus,OTHER
nevus/ISIC_0022726.png,nevus,OTHER
nevus/ISIC_0022727.png,nevus,OTHER
nevus/ISIC_0022728.png,nevus,OTHER
nevus/ISIC_0022729.png,nevus,OTHER
nevus/ISIC_0022730.png,nevus,OTHER
nevus/ISIC_0022731.png,nevus,OTHER
nevus/ISIC_0022733.png,nevus,OTHER
nevus/ISIC_0022734.png,nevus,OTHER
nevus/ISIC_0022738.png,nevus,OTHER
nevus/ISIC_0022749.png,nevus,OTHER
nevus/ISIC_0022776.png,nevus,OTHER
nevus/ISIC_0022777.png,nevus,OTHER
nevus/ISIC_0022778.png,nevus,OTHER
nevus/ISIC_0022779.png,nevus,OTHER
nevus/ISIC_0022780.png,nevus,OTHER
nevus/ISIC_0022781.png,nevus,OTHER
nevus/ISIC_0022787.png,nevus,OTHER
nevus/ISIC_0022788.png,nevus,OTHER
nevus/ISIC_0022789.png,nevus,OTHER
nevus/ISIC_0022795.png,nevus,OTHER
nevus/ISIC_0022806.png,nevus,OTHER
nevus/ISIC_0022817.png,nevus,OTHER
nevus/ISIC_0022839.png,nevus,OTHER
nevus/ISIC_0022844.png,nevus,OTHER
nevus/ISIC_0022845.png,nevus,OTHER
nevus/ISIC_0022846.png,nevus,OTHER
nevus/ISIC_0022847.png,nevus,OTHER
nevus/ISIC_0022848.png,nevus,OTHER
nevus/ISIC_0022849.png,nevus,OTHER
nevus/ISIC_0022850.png,nevus,OTHER
nevus/ISIC_0022851.png,nevus,OTHER
nevus/ISIC_0022852.png,nevus,OTHER
nevus/ISIC_0022856.png,nevus,OTHER
nevus/ISIC_0022857.png,nevus,OTHER
nevus/ISIC_0022858.png,nevus,OTHER
nevus/ISIC_0022859.png,nevus,OTHER
nevus/ISIC_0022860.png,nevus,OTHER
nevus/ISIC_0022862.png,nevus,OTHER
nevus/ISIC_0022926.png,nevus,OTHER
nevus/ISIC_0022961.png,nevus,OTHER
nevus/ISIC_0022972.png,nevus,OTHER
nevus/ISIC_0022983.png,nevus,OTHER
nevus/ISIC_0023001.png,nevus,OTHER
nevus/ISIC_0023013.png,nevus,OTHER
nevus/ISIC_0023024.png,nevus,OTHER
nevus/ISIC_0023035.png,nevus,OTHER
nevus/ISIC_0023039.png,nevus,OTHER
nevus/ISIC_0023040.png,nevus,OTHER
nevus/ISIC_0023041.png,nevus,OTHER
nevus/ISIC_0023046.png,nevus,OTHER
nevus/ISIC_0023055.png,nevus,OTHER
nevus/ISIC_0023056.png,nevus,OTHER
nevus/ISIC_0023057.png,nevus,OTHER
nevus/ISIC_0023068.png,nevus,OTHER
nevus/ISIC_0023090.png,nevus,OTHER
nevus/ISIC_0023099.png,nevus,OTHER
nevus/ISIC_0023100.png,nevus,OTHER
nevus/ISIC_0023101.png,nevus,OTHER
nevus/ISIC_0023102.png,nevus,OTHER
nevus/ISIC_0023112.png,nevus,OTHER
nevus/ISIC_0023128.png,nevus,OTHER
nevus/ISIC_0023137.png,nevus,OTHER
nevus/ISIC_0023138.png,nevus,OTHER
nevus/ISIC_0023140.png,nevus,OTHER
nevus/ISIC_0023146.png,nevus,OTHER
nevus/ISIC_0023147.png,nevus,OTHER
nevus/ISIC_0023156.png,nevus,OTHER
nevus/ISIC_0023157.png,nevus,OTHER
nevus/ISIC_0023158.png,nevus,OTHER
nevus/ISIC_0023187.png,nevus,OTHER
nevus/ISIC_0021959.png,nevus,OTHER
nevus/ISIC_0022020.png,nevus,OTHER
nevus/ISIC_0022105.png,nevus,OTHER
nevus/ISIC_0022159.png,nevus,OTHER
nevus/ISIC_0022190.png,nevus,OTHER
nevus/ISIC_0022222.png,nevus,OTHER
nevus/ISIC_0022289.png,nevus,OTHER
nevus/ISIC_0022372.png,nevus,OTHER
nevus/ISIC_0022543.png,nevus,OTHER
nevus/ISIC_0022589.png,nevus,OTHER
nevus/ISIC_0022621.png,nevus,OTHER
nevus/ISIC_0022681.png,nevus,OTHER
nevus/ISIC_0022732.png,nevus,OTHER
nevus/ISIC_0022828.png,nevus,OTHER
nevus/ISIC_0022863.png,nevus,OTHER
nevus/ISIC_0023199.png,nevus,OTHER
nevus/ISIC_0023200.png,nevus,OTHER
nevus/ISIC_0023201.png,nevus,OTHER
nevus/ISIC_0023202.png,nevus,OTHER
nevus/ISIC_0023203.png,nevus,OTHER
nevus/ISIC_0023204.png,nevus,OTHER
nevus/ISIC_0023205.png,nevus,OTHER
nevus/ISIC_0023210.png,nevus,OTHER
nevus/ISIC_0023211.png,nevus,OTHER
nevus/ISIC_0023214.png,nevus,OTHER
nevus/ISIC_0023215.png,nevus,OTHER
nevus/ISIC_0023216.png,nevus,OTHER
nevus/ISIC_0023217.png,nevus,OTHER
nevus/ISIC_0023218.png,nevus,OTHER
nevus/ISIC_0023219.png,nevus,OTHER
nevus/ISIC_0023220.png,nevus,OTHER
nevus/ISIC_0023222.png,nevus,OTHER
nevus/ISIC_0023223.png,nevus,OTHER
nevus/ISIC_0023224.png,nevus,OTHER
nevus/ISIC_0023225.png,nevus,OTHER
nevus/ISIC_0023226.png,nevus,OTHER
nevus/ISIC_0023230.png,nevus,OTHER
nevus/ISIC_0023231.png,nevus,OTHER
nevus/ISIC_0023232.png,nevus,OTHER
nevus/ISIC_0023233.png,nevus,OTHER
nevus/ISIC_0023234.png,nevus,OTHER
nevus/ISIC_0023235.png,nevus,OTHER
nevus/ISIC_0023241.png,nevus,OTHER
nevus/ISIC_0023242.png,nevus,OTHER
nevus/ISIC_0023243.png,nevus,OTHER
nevus/ISIC_0023246.png,nevus,OTHER
nevus/ISIC_0023247.png,nevus,OTHER
nevus/ISIC_0023250.png,nevus,OTHER
nevus/ISIC_0023251.png,nevus,OTHER
nevus/ISIC_0023252.png,nevus,OTHER
nevus/ISIC_0023263.png,nevus,OTHER
nevus/ISIC_0023274.png,nevus,OTHER
nevus/ISIC_0023285.png,nevus,OTHER
nevus/ISIC_0023343.png,nevus,OTHER
nevus/ISIC_0023344.png,nevus,OTHER
nevus/ISIC_0023345.png,nevus,OTHER
nevus/ISIC_0023346.png,nevus,OTHER
nevus/ISIC_0023347.png,nevus,OTHER
nevus/ISIC_0023348.png,nevus,OTHER
nevus/ISIC_0023349.png,nevus,OTHER
nevus/ISIC_0023350.png,nevus,OTHER
nevus/ISIC_0023351.png,nevus,OTHER
nevus/ISIC_0023353.png,nevus,OTHER
nevus/ISIC_0023355.png,nevus,OTHER
nevus/ISIC_0023356.png,nevus,OTHER
nevus/ISIC_0023357.png,nevus,OTHER
nevus/ISIC_0023358.png,nevus,OTHER
nevus/ISIC_0023363.png,nevus,OTHER
nevus/ISIC_0023373.png,nevus,OTHER
nevus/ISIC_0023378.png,nevus,OTHER
nevus/ISIC_0023379.png,nevus,OTHER
nevus/ISIC_0023380.png,nevus,OTHER
nevus/ISIC_0023381.png,nevus,OTHER
nevus/ISIC_0023382.png,nevus,OTHER
nevus/ISIC_0023383.png,nevus,OTHER
nevus/ISIC_0023384.png,nevus,OTHER
nevus/ISIC_0023385.png,nevus,OTHER
nevus/ISIC_0023390.png,nevus,OTHER
nevus/ISIC_0023431.png,nevus,OTHER
nevus/ISIC_0023433.png,nevus,OTHER
nevus/ISIC_0023449.png,nevus,OTHER
nevus/ISIC_0023457.png,nevus,OTHER
nevus/ISIC_0023468.png,nevus,OTHER
nevus/ISIC_0023470.png,nevus,OTHER
nevus/ISIC_0023471.png,nevus,OTHER
nevus/ISIC_0023472.png,nevus,OTHER
nevus/ISIC_0023478.png,nevus,OTHER
nevus/ISIC_0023479.png,nevus,OTHER
nevus/ISIC_0023480.png,nevus,OTHER
nevus/ISIC_0023481.png,nevus,OTHER
nevus/ISIC_0023487.png,nevus,OTHER
nevus/ISIC_0023499.png,nevus,OTHER
